rtcDate,rtcTime,gps_Date,gps_Time,gps_Lat,gps_Long,gps_Alt,gps_AltMSL,gps_SIV,gps_FixType,gps_GroundSpeed,humidity_%,degC,
08/27/2024,21:28:49.69,08/28/2024,04:28:26.000,376900845,-1217968753,96287,125527,28,3,9719,29.84,26.11,
08/27/2024,21:28:50.69,08/28/2024,04:28:27.000,376901709,-1217968760,96184,125425,28,3,9490,29.94,26.15,
08/27/2024,21:28:51.69,08/28/2024,04:28:28.000,376902568,-1217968756,96116,125356,28,3,9517,29.91,26.13,
08/27/2024,21:28:52.69,08/28/2024,04:28:29.000,376903432,-1217968744,96054,125294,28,3,9672,29.93,26.12,
08/27/2024,21:28:53.69,08/28/2024,04:28:30.000,376904310,-1217968730,95927,125167,28,3,9796,29.99,26.05,
08/27/2024,21:28:54.69,08/28/2024,04:28:31.000,376905198,-1217968718,95882,125122,28,3,9931,30.08,26.03,
08/27/2024,21:28:55.69,08/28/2024,04:28:32.000,376906102,-1217968696,95818,125058,28,3,10070,30.17,26.00,
08/27/2024,21:28:56.69,08/28/2024,04:28:33.000,376907015,-1217968649,95715,124955,28,3,10113,30.20,25.90,
08/27/2024,21:28:57.69,08/28/2024,04:28:34.000,376907931,-1217968616,95670,124909,28,3,10200,30.20,25.94,
08/27/2024,21:28:58.69,08/28/2024,04:28:35.000,376908855,-1217968607,95642,124881,28,3,10283,30.21,25.95,
08/27/2024,21:28:59.69,08/28/2024,04:28:36.000,376909781,-1217968608,95557,124796,28,3,10338,30.14,26.00,
08/27/2024,21:29:00.69,08/28/2024,04:28:37.000,376910723,-1217968606,95449,124688,28,3,10437,30.01,25.95,
08/27/2024,21:29:01.69,08/28/2024,04:28:38.000,376911667,-1217968616,95463,124701,28,3,10531,30.20,25.96,
08/27/2024,21:29:02.68,08/28/2024,04:28:39.000,376912622,-1217968605,95450,124688,28,3,10558,30.10,25.87,
08/27/2024,21:29:03.68,08/28/2024,04:28:40.000,376913576,-1217968596,95292,124530,28,3,10621,30.07,25.84,
08/27/2024,21:29:04.68,08/28/2024,04:28:41.000,376914535,-1217968583,95253,124491,28,3,10601,30.02,25.84,
08/27/2024,21:29:05.68,08/28/2024,04:28:42.000,376915491,-1217968560,95120,124358,28,3,10627,30.14,25.84,
08/27/2024,21:29:06.68,08/28/2024,04:28:43.000,376915491,-1217968485,95061,124299,28,3,10385,30.02,25.76,
08/27/2024,21:29:08.66,08/28/2024,04:28:45.000,376917397,-1217968378,95059,124296,28,3,10099,29.95,25.76,
08/27/2024,21:29:09.66,08/28/2024,04:28:46.000,376918314,-1217968378,94888,124126,28,3,9993,29.79,25.69,
08/27/2024,21:29:11.63,08/28/2024,04:28:48.000,376920082,-1217967953,94935,124172,28,3,10013,29.90,25.78,
08/27/2024,21:29:12.68,08/28/2024,04:28:49.000,376920964,-1217967744,94960,124197,28,3,10008,29.78,25.81,
08/27/2024,21:29:13.68,08/28/2024,04:28:50.000,376921853,-1217967596,94960,124197,28,3,10195,29.70,25.76,
08/27/2024,21:29:14.68,08/28/2024,04:28:51.000,376922763,-1217967492,94812,124048,28,3,10549,29.76,25.79,
08/27/2024,21:29:15.68,08/28/2024,04:28:52.000,376923702,-1217967424,94823,124059,28,3,10744,29.63,25.80,
08/27/2024,21:29:16.68,08/28/2024,04:28:53.000,376924665,-1217967400,94791,124027,28,3,10931,29.47,25.75,
08/27/2024,21:29:17.68,08/28/2024,04:28:54.000,376925651,-1217967385,94798,124034,28,3,10856,29.50,25.71,
08/27/2024,21:29:18.68,08/28/2024,04:28:55.000,376926629,-1217967374,94906,124142,28,3,10593,29.51,25.73,
08/27/2024,21:29:19.68,08/28/2024,04:28:56.000,376927589,-1217967367,95101,124337,28,3,10588,29.49,25.73,
08/27/2024,21:29:20.68,08/28/2024,04:28:57.000,376928540,-1217967375,95001,124236,28,3,10644,29.51,25.75,
08/27/2024,21:29:21.68,08/28/2024,04:28:58.000,376929498,-1217967407,95095,124330,28,3,10625,29.48,25.74,
08/27/2024,21:29:22.68,08/28/2024,04:28:59.000,376930452,-1217967429,95133,124369,28,3,10608,29.54,25.62,
08/27/2024,21:29:23.68,08/28/2024,04:29:00.000,376931404,-1217967434,94977,124212,28,3,10387,29.50,25.66,
08/27/2024,21:29:24.68,08/28/2024,04:29:01.000,376932346,-1217967427,95055,124290,28,3,10120,29.33,25.71,
08/27/2024,21:29:25.68,08/28/2024,04:29:02.000,376933259,-1217967403,95035,124270,28,3,10112,29.35,25.68,
08/27/2024,21:29:26.68,08/28/2024,04:29:03.000,376934170,-1217967390,94944,124179,28,3,10151,29.16,25.61,
08/27/2024,21:29:27.68,08/28/2024,04:29:04.000,376935084,-1217967379,94957,124192,28,3,10250,29.10,25.64,
08/27/2024,21:29:28.68,08/28/2024,04:29:05.000,376935997,-1217967382,94910,124144,28,3,10283,28.96,25.76,
08/27/2024,21:29:29.68,08/28/2024,04:29:06.000,376936922,-1217967412,95029,124263,28,3,10290,28.74,25.76,
08/27/2024,21:29:30.68,08/28/2024,04:29:07.000,376937846,-1217967446,95074,124308,28,3,10302,28.47,25.77,
08/27/2024,21:29:31.68,08/28/2024,04:29:08.000,376938776,-1217967462,95087,124321,28,3,10326,28.37,25.87,
08/27/2024,21:29:32.68,08/28/2024,04:29:09.000,376939706,-1217967461,95559,124793,29,3,10363,28.16,25.84,
08/27/2024,21:29:33.68,08/28/2024,04:29:10.000,376940623,-1217967442,95917,125151,29,3,10276,28.10,25.81,
08/27/2024,21:29:34.68,08/28/2024,04:29:11.000,376941536,-1217967437,96439,125673,29,3,9658,28.02,25.80,
08/27/2024,21:29:35.67,08/28/2024,04:29:12.000,376942410,-1217967410,96957,126190,29,3,8840,27.91,25.81,
08/27/2024,21:29:36.67,08/28/2024,04:29:13.000,376943211,-1217967394,97229,126462,29,3,7668,27.93,25.84,
08/27/2024,21:29:37.67,08/28/2024,04:29:14.000,376943924,-1217967379,97442,126675,29,3,6503,27.78,25.81,
08/27/2024,21:29:38.67,08/28/2024,04:29:15.000,376944528,-1217967324,97509,126742,29,3,5742,27.67,25.82,
08/27/2024,21:29:39.67,08/28/2024,04:29:16.000,376945042,-1217967158,97455,126688,29,3,5324,27.68,25.86,
08/27/2024,21:29:40.67,08/28/2024,04:29:17.000,376945438,-1217966842,97519,126752,29,3,5238,27.55,25.88,
08/27/2024,21:29:41.67,08/28/2024,04:29:18.000,376945725,-1217966379,97565,126798,29,3,5681,27.44,25.88,
08/27/2024,21:29:42.67,08/28/2024,04:29:19.000,376945894,-1217965793,97663,126896,29,3,6545,27.32,25.89,
08/27/2024,21:29:43.67,08/28/2024,04:29:20.000,376945987,-1217965095,97734,126967,29,3,7408,27.21,25.83,
08/27/2024,21:29:44.67,08/28/2024,04:29:21.000,376946032,-1217964289,97983,127215,28,3,8156,27.44,25.85,
08/27/2024,21:29:45.67,08/28/2024,04:29:22.000,376946058,-1217963406,98210,127443,29,3,8690,27.53,25.91,
08/27/2024,21:29:46.67,08/28/2024,04:29:23.000,376946073,-1217962451,98298,127531,28,3,9124,27.52,25.90,
08/27/2024,21:29:47.67,08/28/2024,04:29:24.000,376946085,-1217961442,98428,127661,28,3,9452,27.54,25.90,
08/27/2024,21:29:48.67,08/28/2024,04:29:25.000,376946097,-1217960389,98570,127802,28,3,9518,27.35,25.82,
08/27/2024,21:29:49.67,08/28/2024,04:29:26.000,376946110,-1217959322,98677,127909,28,3,9168,27.50,25.89,
08/27/2024,21:29:50.67,08/28/2024,04:29:27.000,376946129,-1217958281,98725,127957,29,3,8784,27.66,25.90,
08/27/2024,21:29:51.67,08/28/2024,04:29:28.000,376946145,-1217957277,98786,128018,28,3,8451,27.62,25.91,
08/27/2024,21:29:52.67,08/28/2024,04:29:29.000,376946153,-1217956311,98829,128061,28,3,8455,27.49,25.90,
08/27/2024,21:29:53.67,08/28/2024,04:29:30.000,376946140,-1217955356,98763,127995,28,3,8154,27.43,25.98,
08/27/2024,21:29:54.67,08/28/2024,04:29:31.000,376946104,-1217954430,98719,127951,28,3,7624,27.44,26.01,
08/27/2024,21:29:55.67,08/28/2024,04:29:32.000,376946059,-1217953555,98787,128018,28,3,6590,27.38,25.98,
08/27/2024,21:29:56.67,08/28/2024,04:29:33.000,376946022,-1217952778,98789,128021,27,3,5236,27.29,26.02,
08/27/2024,21:29:57.67,08/28/2024,04:29:34.000,376945980,-1217952146,98664,127896,28,3,4195,27.44,26.01,
08/27/2024,21:29:58.66,08/28/2024,04:29:35.000,376945942,-1217951644,98717,127948,28,3,3946,27.53,25.97,
08/27/2024,21:29:59.66,08/28/2024,04:29:36.000,376945904,-1217951196,98711,127942,28,3,3845,27.66,25.94,
08/27/2024,21:30:00.66,08/28/2024,04:29:37.000,376945789,-1217950788,98758,127989,28,3,4229,27.81,25.94,
08/27/2024,21:30:01.66,08/28/2024,04:29:38.000,376945566,-1217950420,98696,127927,28,3,4777,27.99,25.96,
08/27/2024,21:30:02.66,08/28/2024,04:29:39.000,376945215,-1217950148,98583,127814,29,3,5522,27.96,25.93,
08/27/2024,21:30:03.66,08/28/2024,04:29:40.000,376944754,-1217949985,98130,127362,28,3,6092,27.95,25.93,
08/27/2024,21:30:04.66,08/28/2024,04:29:41.000,376944219,-1217949903,98326,127558,28,3,6859,27.90,25.88,
08/27/2024,21:30:05.66,08/28/2024,04:29:42.000,376943614,-1217949849,98326,128253,29,3,7829,28.06,25.80,
08/27/2024,21:30:07.63,08/28/2024,04:29:44.000,376942249,-1217949780,99021,128540,29,3,8296,28.21,25.77,
08/27/2024,21:30:08.69,08/28/2024,04:29:45.000,376941512,-1217949787,99308,128850,29,3,8469,28.42,25.75,
08/27/2024,21:30:09.69,08/28/2024,04:29:46.000,376940750,-1217949796,99618,129079,29,3,8418,28.66,25.74,
08/27/2024,21:30:10.69,08/28/2024,04:29:47.000,376939986,-1217949820,99846,129125,29,3,8157,28.70,25.76,
08/27/2024,21:30:11.69,08/28/2024,04:29:48.000,376939241,-1217949839,99893,129379,29,3,8217,28.83,25.82,
08/27/2024,21:30:12.69,08/28/2024,04:29:49.000,376938495,-1217949831,100147,129657,29,3,8368,28.88,25.84,
08/27/2024,21:30:13.69,08/28/2024,04:29:50.000,376937741,-1217949782,100424,129871,29,3,8410,28.88,25.85,
08/27/2024,21:30:14.68,08/28/2024,04:29:51.000,376936984,-1217949643,100638,129987,29,3,8501,28.89,25.87,
08/27/2024,21:30:15.68,08/28/2024,04:29:52.000,376936253,-1217949356,100754,130027,29,3,8642,28.91,25.89,
08/27/2024,21:30:16.68,08/28/2024,04:29:53.000,376935560,-1217948927,100794,130037,29,3,8842,28.85,25.87,
08/27/2024,21:30:17.68,08/28/2024,04:29:54.000,376934896,-1217948393,100804,130130,29,3,9033,28.98,25.82,
08/27/2024,21:30:18.68,08/28/2024,04:29:55.000,376934243,-1217947803,100897,130055,29,3,8950,29.05,25.85,
08/27/2024,21:30:19.68,08/28/2024,04:29:56.000,376933597,-1217947195,100822,129958,29,3,8688,29.07,25.94,
08/27/2024,21:30:20.68,08/28/2024,04:29:57.000,376932974,-1217946588,100725,130039,29,3,8376,29.17,25.91,
08/27/2024,21:30:21.68,08/28/2024,04:29:58.000,376932374,-1217945999,100806,129961,29,3,7999,29.16,25.88,
08/27/2024,21:30:22.68,08/28/2024,04:29:59.000,376931797,-1217945440,100728,129950,29,3,7228,29.30,25.90,
08/27/2024,21:30:23.68,08/28/2024,04:30:00.000,376931264,-1217944924,100717,129985,29,3,6440,29.43,25.99,
08/27/2024,21:30:24.68,08/28/2024,04:30:01.000,376930777,-1217944476,100752,129828,28,3,5393,29.43,26.00,
08/27/2024,21:30:25.68,08/28/2024,04:30:02.000,376930359,-1217944097,100595,129752,29,3,4115,29.45,26.04,
08/27/2024,21:30:26.68,08/28/2024,04:30:03.000,376930025,-1217943808,100519,129534,29,3,3792,29.32,25.98,
08/27/2024,21:30:27.68,08/28/2024,04:30:04.000,376929766,-1217943507,100300,129195,29,3,4105,29.32,26.00,
08/27/2024,21:30:28.68,08/28/2024,04:30:05.000,376929604,-1217943106,99962,128916,29,3,4605,29.31,25.99,
08/27/2024,21:30:29.68,08/28/2024,04:30:06.000,376929584,-1217942608,99683,128956,29,3,5128,29.22,25.98,
08/27/2024,21:30:30.68,08/28/2024,04:30:07.000,376929702,-1217942065,99723,128930,28,3,5698,29.24,25.96,
08/27/2024,21:30:31.68,08/28/2024,04:30:08.000,376929912,-1217941496,99697,128962,28,3,6354,29.23,25.99,
08/27/2024,21:30:32.68,08/28/2024,04:30:09.000,376930176,-1217940879,99729,128971,28,3,6995,29.22,25.97,
08/27/2024,21:30:33.68,08/28/2024,04:30:10.000,376930479,-1217940207,99739,129082,29,3,7459,29.23,25.98,
08/27/2024,21:30:34.68,08/28/2024,04:30:11.000,376930782,-1217939468,99850,129091,29,3,7809,29.41,26.00,
08/27/2024,21:30:35.67,08/28/2024,04:30:12.000,376931060,-1217938667,99859,129173,29,3,8005,29.34,25.89,
08/27/2024,21:30:36.67,08/28/2024,04:30:13.000,376931291,-1217937812,99941,129413,29,3,8067,29.30,25.88,
08/27/2024,21:30:37.67,08/28/2024,04:30:14.000,376931463,-1217936923,100181,129477,29,3,8117,29.43,25.95,
08/27/2024,21:30:38.67,08/28/2024,04:30:15.000,376931602,-1217936020,100245,129515,28,3,8097,29.47,25.96,
08/27/2024,21:30:39.67,08/28/2024,04:30:16.000,376931718,-1217935112,100283,129617,28,3,8075,29.51,25.93,
08/27/2024,21:30:40.67,08/28/2024,04:30:17.000,376931812,-1217934203,100385,129580,28,3,7945,29.53,25.90,
08/27/2024,21:30:41.67,08/28/2024,04:30:18.000,376931922,-1217933304,100348,129699,29,3,7859,29.54,25.87,
08/27/2024,21:30:42.67,08/28/2024,04:30:19.000,376932038,-1217932420,100468,129788,29,3,7871,29.53,25.87,
08/27/2024,21:30:43.67,08/28/2024,04:30:20.000,376932196,-1217931550,100556,129996,29,3,7886,29.64,25.80,
08/27/2024,21:30:44.67,08/28/2024,04:30:21.000,376932403,-1217930695,100765,130078,29,3,7960,29.78,25.80,
08/27/2024,21:30:45.67,08/28/2024,04:30:22.000,376932645,-1217929847,100847,130203,29,3,8005,29.82,25.83,
08/27/2024,21:30:46.67,08/28/2024,04:30:23.000,376932928,-1217929013,100972,130359,29,3,8116,29.91,25.80,
08/27/2024,21:30:47.67,08/28/2024,04:30:24.000,376933265,-1217928199,101128,130308,29,3,8268,29.95,25.78,
08/27/2024,21:30:48.67,08/28/2024,04:30:25.000,376933640,-1217927396,101077,130338,29,3,8498,30.04,25.71,
08/27/2024,21:30:49.67,08/28/2024,04:30:26.000,376934041,-1217926584,101108,130491,29,3,8747,30.17,25.76,
08/27/2024,21:30:50.67,08/28/2024,04:30:27.000,376934460,-1217925749,101261,130660,29,3,8968,30.21,25.64,
08/27/2024,21:30:51.67,08/28/2024,04:30:28.000,376934899,-1217924903,101429,130665,29,3,9119,30.25,25.69,
08/27/2024,21:30:52.67,08/28/2024,04:30:29.000,376935347,-1217924044,101434,130878,28,3,9209,30.44,25.65,
08/27/2024,21:30:53.67,08/28/2024,04:30:30.000,376935796,-1217923169,101648,130996,29,3,9207,30.50,25.75,
08/27/2024,21:30:54.67,08/28/2024,04:30:31.000,376936244,-1217922288,101766,131167,29,3,9114,30.72,25.81,
08/27/2024,21:30:55.67,08/28/2024,04:30:32.000,376936695,-1217921421,101938,131387,28,3,9017,30.88,25.80,
08/27/2024,21:30:56.66,08/28/2024,04:30:33.000,376937165,-1217920578,102157,131484,29,3,8955,30.88,25.82,
08/27/2024,21:30:57.66,08/28/2024,04:30:34.000,376937621,-1217919736,102254,131648,28,3,8822,30.94,25.81,
08/27/2024,21:30:58.66,08/28/2024,04:30:35.000,376938075,-1217918906,102419,131579,28,3,8455,31.14,25.82,
08/27/2024,21:30:59.66,08/28/2024,04:30:36.000,376938504,-1217918097,102350,131641,29,3,7953,31.33,25.76,
08/27/2024,21:31:00.66,08/28/2024,04:30:37.000,376938891,-1217917323,102412,131758,29,3,6842,31.91,25.63,
08/27/2024,21:31:01.66,08/28/2024,04:30:38.000,376939239,-1217916635,102529,131783,29,3,5751,32.82,25.68,
08/27/2024,21:31:02.66,08/28/2024,04:30:39.000,376939535,-1217916057,102555,131724,29,3,4626,33.15,25.71,
08/27/2024,21:31:03.66,08/28/2024,04:30:40.000,376939731,-1217915553,102495,131749,29,3,4372,33.53,25.77,
08/27/2024,21:31:04.66,08/28/2024,04:30:41.000,376939849,-1217915071,102521,131721,29,3,4686,33.75,25.72,
08/27/2024,21:31:05.66,08/28/2024,04:30:42.000,376939861,-1217914547,102492,131616,29,3,4993,33.94,25.76,
08/27/2024,21:31:06.66,08/28/2024,04:30:43.000,376939725,-1217914012,102388,132017,29,3,5500,33.50,25.76,
08/27/2024,21:31:07.66,08/28/2024,04:30:44.000,376939420,-1217913513,102789,131579,29,3,6361,33.15,25.77,
08/27/2024,21:31:08.66,08/28/2024,04:30:45.000,376938970,-1217913058,102350,131396,29,3,7162,33.01,25.69,
08/27/2024,21:31:09.66,08/28/2024,04:30:46.000,376938448,-1217912597,102167,131491,28,3,7462,32.63,25.76,
08/27/2024,21:31:10.66,08/28/2024,04:30:47.000,376937886,-1217912133,102262,131288,28,3,7228,31.99,25.80,
08/27/2024,21:31:11.66,08/28/2024,04:30:48.000,376937323,-1217911688,102060,131288,28,3,5261,31.02,25.88,
08/27/2024,21:31:13.63,08/28/2024,04:30:50.000,376936365,-1217910920,102479,131708,28,3,4433,30.68,25.95,
08/27/2024,21:31:14.68,08/28/2024,04:30:51.000,376936036,-1217910584,102575,131804,28,3,4202,30.55,26.01,
08/27/2024,21:31:15.68,08/28/2024,04:30:52.000,376935815,-1217910185,102679,131907,26,3,3835,30.50,26.05,
08/27/2024,21:31:16.68,08/28/2024,04:30:53.000,376935784,-1217909799,102352,131581,28,3,3121,30.34,26.04,
08/27/2024,21:31:17.68,08/28/2024,04:30:54.000,376935804,-1217909407,102139,131368,28,3,3521,30.23,26.10,
08/27/2024,21:31:18.68,08/28/2024,04:30:55.000,376935931,-1217909025,101754,130983,28,3,4721,30.09,26.08,
08/27/2024,21:31:19.68,08/28/2024,04:30:56.000,376936133,-1217908589,101590,130819,28,3,5905,30.09,26.08,
08/27/2024,21:31:20.68,08/28/2024,04:30:57.000,376936403,-1217908053,101648,130876,28,3,6658,30.15,26.10,
08/27/2024,21:31:21.68,08/28/2024,04:30:58.000,376936712,-1217907432,101621,130849,27,3,7011,30.15,26.15,
08/27/2024,21:31:22.68,08/28/2024,04:30:59.000,376937048,-1217906772,101668,130896,27,3,6919,30.12,26.16,
08/27/2024,21:31:23.68,08/28/2024,04:31:00.000,376937386,-1217906106,101676,130904,28,3,6701,30.30,26.11,
08/27/2024,21:31:24.68,08/28/2024,04:31:01.000,376937718,-1217905457,101640,130867,28,3,6402,30.31,26.15,
08/27/2024,21:31:25.68,08/28/2024,04:31:02.000,376938023,-1217904828,101730,130958,28,3,4333,30.43,26.18,
08/27/2024,21:31:27.65,08/28/2024,04:31:04.000,376938463,-1217903771,101960,131188,28,3,3145,30.20,26.20,
08/27/2024,21:31:28.65,08/28/2024,04:31:05.000,376938555,-1217903389,102067,131295,28,3,1890,30.17,26.22,
08/27/2024,21:31:29.65,08/28/2024,04:31:06.000,376938590,-1217903131,102040,131267,28,3,2328,30.01,26.26,
08/27/2024,21:31:30.65,08/28/2024,04:31:07.000,376938599,-1217902881,101994,131222,27,3,4579,29.99,26.20,
08/27/2024,21:31:32.63,08/28/2024,04:31:09.000,376938381,-1217902105,102041,131269,27,3,5762,30.75,26.11,
08/27/2024,21:31:33.68,08/28/2024,04:31:10.000,376938066,-1217901636,102073,131301,27,3,6786,31.29,26.15,
08/27/2024,21:31:34.68,08/28/2024,04:31:11.000,376937629,-1217901149,102142,131369,28,3,7695,31.38,26.13,
08/27/2024,21:31:35.68,08/28/2024,04:31:12.000,376937089,-1217900646,102322,131550,27,3,8329,31.04,26.08,
08/27/2024,21:31:36.68,08/28/2024,04:31:13.000,376936478,-1217900114,102446,131674,28,3,8716,30.68,26.01,
08/27/2024,21:31:37.68,08/28/2024,04:31:14.000,376935828,-1217899563,102616,131843,28,3,8967,30.65,26.20,
08/27/2024,21:31:38.67,08/28/2024,04:31:15.000,376935157,-1217899002,102552,131780,28,3,8669,30.46,26.15,
08/27/2024,21:31:39.67,08/28/2024,04:31:16.000,376934497,-1217898454,102611,131839,27,3,8113,30.23,26.16,
08/27/2024,21:31:40.67,08/28/2024,04:31:17.000,376933868,-1217897941,102716,131944,27,3,7170,29.96,26.24,
08/27/2024,21:31:41.67,08/28/2024,04:31:18.000,376933302,-1217897485,102747,131975,28,3,5924,29.78,26.24,
08/27/2024,21:31:42.67,08/28/2024,04:31:19.000,376932807,-1217897141,102865,132093,29,3,4319,29.61,26.25,
08/27/2024,21:31:43.67,08/28/2024,04:31:20.000,376932404,-1217896948,102890,132118,29,3,2859,29.60,26.27,
08/27/2024,21:31:44.67,08/28/2024,04:31:21.000,376932113,-1217896861,103244,132472,29,3,1920,29.52,26.30,
08/27/2024,21:31:45.67,08/28/2024,04:31:22.000,376931915,-1217896828,103383,132610,29,3,2833,29.50,26.32,
08/27/2024,21:31:46.67,08/28/2024,04:31:23.000,376931683,-1217896823,103393,132621,29,3,4277,29.50,26.32,
08/27/2024,21:31:47.67,08/28/2024,04:31:24.000,376931336,-1217896887,103607,132835,29,3,5752,29.59,26.36,
08/27/2024,21:31:48.67,08/28/2024,04:31:25.000,376930892,-1217897107,103724,132952,28,3,7281,29.47,26.41,
08/27/2024,21:31:49.67,08/28/2024,04:31:26.000,376930406,-1217897583,103846,133074,29,3,8768,29.28,26.36,
08/27/2024,21:31:50.67,08/28/2024,04:31:27.000,376929888,-1217898264,103666,132894,28,3,9968,29.32,26.43,
08/27/2024,21:31:51.67,08/28/2024,04:31:28.000,376929317,-1217899086,103429,132658,28,3,10714,29.23,26.38,
08/27/2024,21:31:52.67,08/28/2024,04:31:29.000,376928696,-1217899994,103183,132412,29,3,11127,29.38,26.31,
08/27/2024,21:31:53.67,08/28/2024,04:31:30.000,376928015,-1217900901,103165,132394,28,3,11672,29.30,26.31,
08/27/2024,21:31:54.67,08/28/2024,04:31:31.000,376927258,-1217901797,102767,131996,29,3,11850,29.43,26.31,
08/27/2024,21:31:55.67,08/28/2024,04:31:32.000,376926453,-1217902673,102858,132088,29,3,12397,29.49,26.32,
08/27/2024,21:31:56.67,08/28/2024,04:31:33.000,376925573,-1217903524,102340,131569,29,3,12827,29.44,26.33,
08/27/2024,21:31:57.67,08/28/2024,04:31:34.000,376924634,-1217904342,102203,131433,29,3,13130,29.30,26.33,
08/27/2024,21:31:58.67,08/28/2024,04:31:35.000,376923626,-1217905116,102530,131760,29,3,13343,29.33,26.40,
08/27/2024,21:31:59.67,08/28/2024,04:31:36.000,376922585,-1217905860,102000,131231,29,3,13574,29.33,26.35,
08/27/2024,21:32:00.66,08/28/2024,04:31:37.000,376921475,-1217906601,101266,130496,29,3,13827,29.19,26.38,
08/27/2024,21:32:01.66,08/28/2024,04:31:38.000,376920331,-1217907272,101140,130371,29,3,14003,29.13,26.29,
08/27/2024,21:32:02.66,08/28/2024,04:31:39.000,376919130,-1217907805,101715,130946,29,3,13760,29.26,26.13,
08/27/2024,21:32:03.66,08/28/2024,04:31:40.000,376917933,-1217908281,101804,131035,29,3,13600,29.21,26.07,
08/27/2024,21:32:04.66,08/28/2024,04:31:41.000,376916733,-1217908658,101901,131132,29,3,13379,29.36,26.08,
08/27/2024,21:32:05.66,08/28/2024,04:31:42.000,376915529,-1217908919,101995,131227,29,3,13410,29.51,26.15,
08/27/2024,21:32:06.66,08/28/2024,04:31:43.000,376914333,-1217909112,102074,131306,29,3,13445,29.47,26.11,
08/27/2024,21:32:07.66,08/28/2024,04:31:44.000,376913130,-1217909246,101943,131175,29,3,13630,29.46,26.10,
08/27/2024,21:32:08.66,08/28/2024,04:31:45.000,376911907,-1217909293,101941,131174,28,3,13804,29.61,26.05,
08/27/2024,21:32:09.66,08/28/2024,04:31:46.000,376910658,-1217909316,101995,131228,28,3,14040,29.72,26.05,
08/27/2024,21:32:10.66,08/28/2024,04:31:47.000,376909394,-1217909334,102268,131501,28,3,14044,29.79,26.04,
08/27/2024,21:32:11.66,08/28/2024,04:31:48.000,376908127,-1217909334,102240,131473,28,3,14203,29.73,26.08,
08/27/2024,21:32:12.66,08/28/2024,04:31:49.000,376906850,-1217909340,102366,131599,28,3,14331,29.72,26.01,
08/27/2024,21:32:13.66,08/28/2024,04:31:50.000,376905563,-1217909355,102514,131747,28,3,14321,29.88,26.09,
08/27/2024,21:32:14.66,08/28/2024,04:31:51.000,376904275,-1217909350,102599,131832,29,3,14087,29.79,26.09,
08/27/2024,21:32:15.66,08/28/2024,04:31:52.000,376903006,-1217909335,102671,131905,29,3,13959,29.93,26.07,
08/27/2024,21:32:16.66,08/28/2024,04:31:53.000,376901748,-1217909359,102539,131773,29,3,14139,29.96,26.05,
08/27/2024,21:32:17.66,08/28/2024,04:31:54.000,376900477,-1217909372,102669,131903,29,3,14188,29.96,26.14,
08/27/2024,21:32:18.66,08/28/2024,04:31:55.000,376899198,-1217909397,102854,132088,29,3,14284,29.97,26.05,
08/27/2024,21:32:19.66,08/28/2024,04:31:56.000,376897907,-1217909412,103177,132412,29,3,14406,30.10,26.09,
08/27/2024,21:32:20.66,08/28/2024,04:31:57.000,376896610,-1217909442,103329,132564,29,3,14315,29.97,26.07,
08/27/2024,21:32:21.65,08/28/2024,04:31:58.000,376895318,-1217909477,103522,132757,29,3,14466,29.94,26.14,
08/27/2024,21:32:22.65,08/28/2024,04:31:59.000,376894012,-1217909508,103833,133068,29,3,14275,29.92,26.19,
08/27/2024,21:32:23.65,08/28/2024,04:32:00.000,376892717,-1217909529,104081,133316,29,3,14138,29.92,26.23,
08/27/2024,21:32:24.65,08/28/2024,04:32:01.000,376891439,-1217909543,104333,133569,28,3,14140,29.80,26.30,
08/27/2024,21:32:25.65,08/28/2024,04:32:02.000,376890166,-1217909560,104521,133757,28,3,14071,29.86,26.36,
08/27/2024,21:32:26.65,08/28/2024,04:32:03.000,376888898,-1217909576,104627,133863,29,3,14028,29.72,26.38,
08/27/2024,21:32:27.65,08/28/2024,04:32:04.000,376887630,-1217909586,104777,134013,29,3,14053,29.61,26.29,
08/27/2024,21:32:28.65,08/28/2024,04:32:05.000,376886354,-1217909595,105002,134238,29,3,14066,29.46,26.33,
08/27/2024,21:32:29.65,08/28/2024,04:32:06.000,376885084,-1217909603,105226,134463,29,3,14232,29.36,26.44,
08/27/2024,21:32:30.65,08/28/2024,04:32:07.000,376883802,-1217909588,105549,134786,28,3,14213,29.27,26.46,
08/27/2024,21:32:31.65,08/28/2024,04:32:08.000,376882524,-1217909575,105456,134693,26,3,14216,29.11,26.46,
08/27/2024,21:32:32.65,08/28/2024,04:32:09.000,376881244,-1217909567,105516,134754,27,3,14251,29.20,26.43,
08/27/2024,21:32:33.65,08/28/2024,04:32:10.000,376879972,-1217909572,105379,134617,27,3,14331,29.36,26.27,
08/27/2024,21:32:34.65,08/28/2024,04:32:11.000,376878679,-1217909575,105541,134779,29,3,14351,29.41,26.29,
08/27/2024,21:32:35.65,08/28/2024,04:32:12.000,376877387,-1217909574,105522,134760,28,3,14441,29.44,26.30,
08/27/2024,21:32:36.65,08/28/2024,04:32:13.000,376876088,-1217909579,105589,134828,28,3,14489,29.39,26.32,
08/27/2024,21:32:37.65,08/28/2024,04:32:14.000,376874774,-1217909561,106028,135266,29,3,14613,29.38,26.29,
08/27/2024,21:32:38.65,08/28/2024,04:32:15.000,376873459,-1217909580,106420,135659,29,3,14482,29.42,26.29,
